SKU,name,URL to product,price,Retail Price,URL to image,URL to thumbnail image,Commission,Category,Subcategory,Description,SearchTerms,Status,MerchantID,Custom 1,Custom 2,Custom 3,Custom 4,Custom 5,StoreID,Manufacturer,PartNumber,MerchantCategory,MerchantSubCategory,ShortDescription,ISBN,UPC,CrossSell,MerchantGroup,MerchantSubgroup,CompatibleWith,CompareTo,QuantityDiscount,Bestseller,AddToCartURL,ReviewsRSSURL,Option1,Option2,Option3,Option4,Option5,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse,ReservedForFutureUse
CSG3939,Wander Alarm with Motion Detector,http://www.arthritissupplies.com/wander-alarm-with-motion-detector.html,49.95,"",http://www.arthritissupplies.com/assets/images/wireless-motion-alarm.jpg,http://www.arthritissupplies.com/assets/images/wireless-motion-alarm.jpg,"",12,183,"The Wander Alarm with Motion Detector can prevent a loved one or patient from wandering away. It can detect the movement of a person in a bed, chair, room or doorway. A small receiver (remote monitoring device) can be mounted wherever convenient, and the chimes either sound or send a discreet signal up to 100 feet away.			Wander Alarm with Motion Detector Specifications:									No batteries included:		requires two 9 volt batteries (one for the sender, and one for the receiver).							Receiver range:		up to 100 feet depending on building construction.							Set to chime:		the alarm will sound at the sensor.							Set to remote:		a signal will be sent to the pager/receiver.				","wander alarm with motion detector, motion detector alarm, motion detector wander alarm, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",On the Move,Personal Alarms,"Detects movement of a person in a bed, chair, room or doorway.","","","AJB5231,AGG200",,,"","",,"","","","","","","","","","","","","","","","",""
CSG5959,Wireless Wander Door Alarm,http://www.arthritissupplies.com/wireless-wander-door-alarm.html,44.95,"",http://www.arthritissupplies.com/assets/images/wireless-wander-door-alarm.jpg,http://www.arthritissupplies.com/assets/images/wireless-wander-door-alarm.jpg,"",12,183,"The Wireless Wander Door Alarm alerts caregivers or staff when a family member, resident or patient attempts to leave a room or window, or wanders into an unsupervised area. This wireless alarm system has a door or window sensor which attaches easily to a door and doorjamb or to a window and window frame.  This two-part alarm system has a door sensor mounted in the resident's room and a wireless receiver/alarm carried by the caregiver. The receiver will alert you with a beep or vibrate. The door sensor attaches easily to both sides of the doorjamb. When the door or window is opened, the electronic signal is sent to the remote receiver. The signal alerts the caregiver that the resident is either wandering out of safe range or entering a non-supervised area. Excellent for home use - offers caregivers the peace of mind and freedom to attend other duties.  System includes a battery in the sending unit and mounting instructions.			Wireless Wander Door Alarm Specifications:									Range:		up to 100 feet.							Alerting chime ring level:		80 to 85 decibels.							Sending unit uses:		one 9V battery (not included).							Receiver uses:		one 12V battery (included).				","wireless wander alarm, wander alarm, wireless wander door alarm, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",On the Move,Personal Alarms,"Alerts caregivers or staff when a family member, resident or patient attempts to leave a room or window, or wanders into an unsupervised area.","","","ASE300,AJC15",,,"","",,"","","","","","","","","","","","","","","","",""
CSG6969,Wireless Personal Pager,http://www.arthritissupplies.com/wireless-personal-pager.html,44.95,"",http://www.arthritissupplies.com/assets/images/wireless-personal-pager-2.jpg,http://www.arthritissupplies.com/assets/images/wireless-personal-pager-2.jpg,"",12,183,"The Wireless Personal Pager allows you to summon help without having to yell. With the push of a button, bedridden or disabled individuals can summon help up to 100 feet away without having to raise their voice.  This pager helps when you are caring for a bedridden loved one or a patient that is at risk for falling and you need to be in constant contact with them. The Wireless Personal Pager is a reliable and affordable paging system that enables your patient to contact you from up to 100 feet away.			Wireless Personal Pager Specifications:									Two alarm modes:		chime and vibrate.							Dimensions (receiver):		3.5"" W x 2.5"" H x 1"" D.							Dimensions (transmitter):		2.75"" H x 1.5"" W x 0.75"" D.							Transmitter uses:		one 12 volt battery (included).							Receiver uses:		two AA batteries (not included).				","wireless personal pager, page for help, alert caregiver, call for help, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",On the Move,Personal Alarms,Allows you to summon help without having to yell.,"","","AJC15,CDM13085",,,"","",,"","","","","","","","","","","","","","","","",""
CSN117BA,Supergrip Bendable Tablespoon - Discontinued,http://www.arthritissupplies.com/supergrip-bendable-tablespoon.html,14.95,"",http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,"",12,183,The Supergrip Bendable Tablespoon features a twist in metal shaft that provides easy bending to any angle to accommodate reduced range of motion. Can be bent to the right or left to the position that provides the greatest comfort for the user. Utensils are sold separately.,"supergrip bendable tablespoon, bendable tablespoon","",942,"","","","","",2,"The Wright Stuff, Inc.","",Web Specials,Discontinued Items,Adjusts to any angle to accommodate reduced range of motion.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
CSN117BE,Supergrip Bendable Teaspoon - Discontinued,http://www.arthritissupplies.com/supergrip-bendable-teaspoon.html,14.95,"",http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,"",12,183,The Supergrip BendableTeaspoon features a twist in metal shaft that provides easy bending to any angle to accommodate reduced range of motion. Can be bent to the right or left to the position that provides the greatest comfort for the user. Utensils are sold separately.,"supergrip bendable teaspoon, bendable teaspoon","",942,"","","","","",2,"The Wright Stuff, Inc.","",Web Specials,Discontinued Items,Adjusts to any angle to accommodate reduced range of motion.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
CSN117BF,Supergrip Bendable Dinner Fork - Discontinued,http://www.arthritissupplies.com/supergrip-bendable-dinner-fork.html,14.95,"",http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,"",12,183,The Supergrip Bendable Dinner Fork features a twist in metal shaft that provides easy bending to any angle to accommodate reduced range of motion. Can be bent to the right or left to the position that provides the greatest comfort for the user. Utensils are sold separately.,"supergrip bendable dinner fork, bendable dinner fork","",942,"","","","","",2,"The Wright Stuff, Inc.","",Web Specials,Discontinued Items,Adjusts to any angle to accommodate reduced range of motion.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
CSN117BK,Supergrip Bendable Table Knife - Discontinued,http://www.arthritissupplies.com/supergrip-bendable-table-knife.html,14.95,"",http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,http://www.arthritissupplies.com/assets/images/super-grip-bendable-utensils.jpg,"",12,183,The Supergrip Bendable Table Knife features a twist in metal shaft that provides easy bending to any angle to accommodate reduced range of motion. Can be bent to the right or left to the position that provides the greatest comfort for the user. Utensils are sold separately.,"supergrip bendable dinner table knife, bendable table knife","",942,"","","","","",2,"The Wright Stuff, Inc.","",Web Specials,Discontinued Items,Adjusts to any angle to accommodate reduced range of motion.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
CSN265,Travel Toilet Aids,http://www.arthritissupplies.com/travel-toilet-aids.html,39.95,"",http://www.arthritissupplies.com/assets/images/AA2650L.jpg,http://www.arthritissupplies.com/assets/images/AA2650L.jpg,"",12,183,Provides assistance with independent hygiene. Curved metal handle with molded plastic head has recessed serrations to grip paper. Weighs 2 1/2 oz. 10 inches long. Folding Travel Toilet Aid folds to 4 3/4 inches.  CSN2650 Travel Toilet Aid CSN2652 Folding Travel Toilet Aid  Non returnable hygiene item.			Travel Toilet Aids Specifications:									Weighs		2 1/2 oz. 							Length		10 inches long				,"travel toilet aids, aid, wiping butt, help wipe butt, toilet help, personal hygiene, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices, aids ","",942,"","","","","",2,"The Wright Stuff, Inc.","",Getting Ready,Toileting Aids,Provides assistance with independent hygiene.,"","","",,,"","",,"","","","","","","","","","","","","","","","",""
CSP113,Reusable Drinking Straws,http://www.arthritissupplies.com/reusable-drinking-straws.html,10.95,"",http://www.arthritissupplies.com/assets/images/DrinkingStraws.jpg,http://www.arthritissupplies.com/assets/images/DrinkingStraws.jpg,"",12,183,"Eighteen-inch reusable drinking straws come in two varieties: flexible polyethylene and rigid Plexiglas®. These straws can be heated with a heat gun and reshaped as desired. The rigid, larger 1/4 inch diameter straw is ideal for soups. The flexible polyethylene straw has a 3/16 inch diameter opening.  White flexible polyethylene, 3/16 inch diameter opening, package of 10 #CSP 1133 $10.95 Clear rigid Plexiglas, 1/4 inch diameter opening, package of 5 #CSP 1136 $19.95			Reusable Drinking Straws Specifications:									Length		18 in.				","reusable drinking straws, drinking straws, dysphagia products, difficulty swallowing, long straws, arthritis, arthritic, for rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices, aids","",942,"","","","","",2,"The Wright Stuff, Inc.","",In the Kitchen,"Cups, Glasses and Straws",Available in Polyethylene or Plexiglas®. ,"","","CFP191,CMI74562",,,"","",,"","","","","","","","","","","","","","","","",""
CSP200,Zip Grips Zipper Rings,http://www.arthritissupplies.com/zip-grips-zipper-rings.html,8.95,"",http://www.arthritissupplies.com/assets/images/zipgrips.jpg,http://www.arthritissupplies.com/assets/images/zipgrips.jpg,"",12,183,"This durable 1 inch black plastic ring easily snaps onto hard-to-pull zipper tabs on clothing, jackets, or any zippered item. The large plastic ring is much easier to manipulate and requires less strength to pull than common small zipper tabs found on most clothing.  The Zip Grip Zipper Ring is washable; after wearing your favorite shirt or jacket, just toss the garment and the ring in the wash.  Zipper must have a hole to attach the Zip Grips Zipper Rings.  Six Zip Grips Zipper Rings per package.			Zip Grips Zipper Rings Specifications:									Size:		1 inch 				","zip grip zipper rings, ring zipper pull, help zip, zipper tab, dressing aid, ADL equipment, occupational therapy, zipper pull, ring zipper, zipper help, zipper pull for rheumatoid, osteoarthritis, arthritic, elderly with arthritis, seniors, an arthritis handicap, disability, arthritis therapy utensils, tools, devices, aids","",942,"","","","","",2,"The Wright Stuff, Inc.","",Getting Ready,Dressing Aids,"Easy to snap on small, hard-to-grasp zipper tabs.","","","ALL200,ATS8199",Buttoning and Zipping Aids,,"","",,"","","","","","","","","","","","","","","","",""
CSP201,Zip It Zipper Pull,http://www.arthritissupplies.com/zip-it-zipper-pull.html,16.95,"",http://www.arthritissupplies.com/assets/images/zipper_pull.gif,http://www.arthritissupplies.com/assets/images/zipper_pull.gif,"",12,183,Hook the specially designed end of the lightweight Zip It Zipper Pull plastic tool to the zipper tab to make zipping anything easier. Keep this tool in your pocket or purse for use any time or place.  Zipper must have a hole to attach the Zip It Zipper Pull.,"zip it zipper pull,zipper pull,zipping aid,zipper aid,arthritis dressing,dressing aids, help zipping, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Getting Ready,Dressing Aids,Makes zipping anything easier!,"","","AMI219,ABH34515",Buttoning and Zipping Aids,,"","",,"","","","","","","","","","","","","","","","",""
CSP202,Ring Zipper Pull,http://www.arthritissupplies.com/ring-zipper-pull.html,3.95,"",http://www.arthritissupplies.com/assets/images/K_Zipper_Rings.jpg,http://www.arthritissupplies.com/assets/images/K_Zipper_Rings.jpg,"",12,183,"Attach the 1 inch metal ring with a clasp hook to any regular zipper tab to make zipping easier. Ring Zipper Pulls are ideal for jackets, purses, suitcases, etc.  Zipper must have a hole to attach the Ring Zipper Pull.  Three per package. 			Ring Zipper Pull Specifications:									Size:		1 inch 				","ring zipper pull, zipper ring, zipper tab pull, adapted dressing equipment, ADL equipment, occupational therapy equipment, dressing aids, for rheumatoid, osteoarthritis, elderly, for seniors with arthritis, arthritic handicap, an arthritis disability, therapy utensils, tools, devices, aids","",942,"","","","","",2,"The Wright Stuff, Inc.","",Getting Ready,Dressing Aids,Zipping just got easier!!,"","","",Buttoning and Zipping Aids,,"","",,"","","","","","","","","","","","","","","","",""
CVL300,Verilux Magnifier Lamp Accessory,http://www.arthritissupplies.com/verilux-magnifier-lamp-accessory.html,39.95,"",http://www.arthritissupplies.com/assets/images/magnifier-3.jpg,http://www.arthritissupplies.com/assets/images/magnifier-3.jpg,"",12,183,"The Verilux Magnifier Lamp Accessory features a 2x magnifier with a 6x spot lens for extreme details. This Magnifier helps hobbyists, crafters and people with aging eyes see small details or fine print easily. The Magnifier attaches easily to the Verilux Original Floor Lamp and the Verilux EasyFlex lamp using a quick clamp feature that does not require tools.  The large 5 inch size is perfect for reading and needlework, and eyeglass-quality acrylic means there’s no distortion. The 18 inch flexible gooseneck stays put and makes perfect positioning easy. The built-in handle lets you adjust the scratch-resistant magnifier to any angle without putting fingerprints on the lens. But just in case you do get fingerprints or dust on the lens, a microfiber lens cloth is included.   			Verilux Magnifier Lamp Accessory Specifications:									Magnification zones:		2x lens and 6x spot lens.							Focal range:		11 inches.							Arm length:		14 inches.							Includes: 		microfiber polishing cloth.				","verilux magnifier lamp accessory, lamp-mounted magnifier, magnifying glass, magnifier, magnifier attachment for lamp, two magnifiers in one, spot lens, verilux, verilux magnifier, verilux lamp accessory, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Full Spectrum Lighting,Helps people with aging eyes see small details.,"","","AAI1007,CVL300,ASP6630",,,"","",,"","","","","","","","","","","","","","","","",""
CVL313,Verilux Easy Read Illuminated Magnifier,http://www.arthritissupplies.com/verilux-easy-read-illuminated-magnifier.html,19.95,"",http://www.arthritissupplies.com/assets/images/easy-read-1.jpg,http://www.arthritissupplies.com/assets/images/easy-read-1.jpg,"",12,183,"The comfortable, handheld Verilux Easy Read Illuminated Magnifier will help you see better by magnifying the subject matter by 2.5x with optical quality lens. Two LED bulbs evenly illuminate reading surfaces without glare and the 5X bifocal inset provides additional magnification for seeing the finest of details. The bright, natural spectrum light makes it easy to see everything from maps to small print.  The Verilux EasyRead Lighted Magnifier is great for taking in the car or keeping in your purse or pocket. The 4.25 inch diameter lens is made of precision quality optical glass. This lighted magnifier uses 2 AAA batteries (not included) which will last months under normal usage. The magnifier also comes with a switch to change from high to low to suit whatever the lighting condition is that you're in. Don't be stuck trying to read in the dark again!			Verilux Easy Read Illuminated Magnifier Specifications:									Dimensions:		9.5 inches x 4.25 inches x 1 inch.							Weight:		13 ounces.							Includes:		padded case and lens cloth to protect and clean your magnifier.				","verilux easy read illuminated magnifier, verilux, easyread lighted magnifier, illuminated magnifier, magnifier, magnifying lens with light, reading aid, lighted handheld magnifier, handheld magnifier, lighted magnifier, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Office Aids,Helps brighten and magnify anything you want to read.,"","","AMCPEGG,CHP5032",,,"","",,"","","","","","","","","","","","","","","","",""
CVL334,CleanWave UVC Portable Toothbrush Sanitizer,http://www.arthritissupplies.com/cleanwave-uvc-portable-toothbrush-sanitizer.html,19.95,"",http://www.arthritissupplies.com/assets/images/toothbrush-sanitizer-2.jpg,http://www.arthritissupplies.com/assets/images/toothbrush-sanitizer-2.jpg,"",12,183,"The CleanWave UV-C Portable Toothbrush Sanitizer uses safe UV-C light to sanitize your toothbrush for better oral care and overall health. Germs and bacteria thrive on the moist environment of a toothbrush, and leftover plaque and bacteria live long after you are finished brushing and rinsing your toothbrush. The powerful UV-C light eliminates 99% of germs and bacteria that cause colds and flu.   The automatic 6-minute sanitizing cycle begins the moment you place your toothbrush in the sanitizer after brushing. When it’s time to brush your teeth again, your toothbrush will have been sanitized. The sturdy case is perfect for traveling and keeps your toothbrush sanitized and germ-free. The Verilux CleanWave UV-C Portable Toothbrush Sanitizer uses the same advanced UV-C light technology used to sterilize hospital equipment for over 30 years.  CleanWave UVC Portable Toothbrush Sanitizer Product Instructions 			CleanWave UVC Portable Toothbrush Sanitizer Specifications:									Dimensions:		8.58 inches  high  x 2.17 inches wide x 1.18 inches deep.							Weight:		5.3 ounces.				","cleanwave uvc portable toothbrush sanitizer, toothbrush sanitizer, uv-c portable toothbrush sanitizer, germ eliminator for toothbrush, portable toothbrush sanitizer, uv-c light, verilux, oral care, dental care, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Full Spectrum Lighting,Eliminates germs and bacteria from your toothbrush.,"","","ATS,ABC230",,,"","",,"","","","","","","","","","","","","","","","",""
CVL352,Natural Spectrum PageLight,http://www.arthritissupplies.com/natural-spectrum-pagelight.html,19.95,"",http://www.arthritissupplies.com/assets/images/verilux-pagelight-1.jpg,http://www.arthritissupplies.com/assets/images/verilux-pagelight-1.jpg,"",12,183,"The Natural Spectrum PageLight helps you read at night without disturbing others in the room trying to sleep. Bright, natural light is spread gently across the page from a flat panel screen lit by LED Natural Spectrum lights. Measuring 7 inches x  6 inches, it's just the right size for a paperback, but sheds enough light for a hardcover book or magazine without glare. Read easily in bed or on dimly lit planes or trains without disrupting others around you.   The PageLight features a dimming switch to adjust the intensity of light and serves as a page marker for your book. The PageLight will soon become a ""must have"" in your car for those long rides. 			Natural Spectrum PageLight Specifications:									Warranty:		1 year limited.							Size:		7 inches x 6 inches.							Weight:		0.4 pounds.				","pagelight, page light, natural spectrum pagelight, booklight, lighted bookmark, reading light, flat panel light, verilux, verilux pagelight, led booklight, flat panel book light, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Office Aids,Illuminates each page while marking your place.,"","","AJC15,CHPWS26WD",,,"","",,"","","","","","","","","","","","","","","","",""
CVL355,Natural Spectrum Book and Travel Light,http://www.arthritissupplies.com/natural-spectrum-book-and-travel-light.html,19.95,"",http://www.arthritissupplies.com/assets/images/verilux-travel-light-1.jpg,http://www.arthritissupplies.com/assets/images/verilux-travel-light-1.jpg,"",12,183,"The Natural Spectrum Book and Travel Light features a unique 2-point hinge system and swivel head that lets you direct light right where you need it. The clever travel-ready design lets you fold this lightweight Book and Travel light to fit into its own protective case (included) and slips easily into pocket or purse.  This light will clip directly onto your book or stand upright on its very own self-supporting base.  The advanced cold-cathode bulb (included) never needs replacing. The Book & Travel Light also includes a built-in charger if you decide to use rechargeable batteries. When you plug it into your computer, the batteries will be recharged at the same time for an additional 4-6 hours of run time. Small print appears clearer and the high/low intensity switch allows you to tune the light for the specific application.   Natural Spectrum Book and Travel Light Product Instructions 			Natural Spectrum Book and Travel Light Specifications:									Colors:		silver or white.							Height range:		9 inches - 3.5 inches.							Size:		3 inches x 3.4 inches.							Warranty:		1 year limited.				","natural light, natural spectrum book light, natural spectrum travel light, travel lamp, portable light, portable book light, book light, booklight, light with clip, laptop light, clip on light, reading light, daylight lamp, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Office Aids,Helps direct light right where you need it.,"","","AMI208,MEU473",,,"","",,"","","","","","","","","","","","","","","","",""
CVL394,Rise and Shine Wake Up Light,http://www.arthritissupplies.com/rise-and-shine-wake-up-light.html,99.95,"",http://www.arthritissupplies.com/assets/images/rise-shine-1.jpg,http://www.arthritissupplies.com/assets/images/rise-shine-1.jpg,"",12,183,"The Verilux Rise and Shine Wake Up Light gives you a harmonious blend of light and sound therapy allowing you to wake peacefully, refreshed and re-energized and fall asleep naturally and sleep soundly. This Wake Up Light aligns the body's circadian rhythms that regulate normal sleeping and waking patterns. Synchronized sleep and wake programs provide the body with cues to fall asleep naturally and wake refreshed and revitalized. Unlike the sudden jolt of an alarm clock, the natural sunrise of the Rise and Shine won't disrupt the stages of sleep.  The Sleep Mode feature simulates the setting of the sun by gradually dimming the light and allowing you to fall asleep gradually and peacefully. The Rise & Shine is a radio, natural alarm clock, dawn and dusk simulator and lamp that wake you gently just as nature intended. Choose from four sounds capes or your favorite FM radio station to accompany your wake-up program.     Rise and Shine Wake Up Light Product Instructions 			Rise and Shine Wake Up Light Specifications:									Dimensions:		12 inches x 9 inches x 6 inches.							Weight:		2.4 pounds.							Warranty:		1 year limited.							Soundscapes:		songbird serenade, ocean rhythms, pond life harmony, streamside melodies.				","rise and shine wake up light, verilux, natural wake up light, wake up alarm light, full spectrum light, sleeping aid, natural waking light, natural wake, naturally wake up, wake-up program, radio alarm, alarm, alarm clocks, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Full Spectrum Lighting,Helps you wake up naturally.,"","","ATS900,NC0208",,,"","",,"","","","","","","","","","","","","","","","",""
CVL395,HappyLight 6000 Sunshine Supplement Light System,http://www.arthritissupplies.com/happylight-6000-sunshine-supplement-light-system.html,89.95,"",http://www.arthritissupplies.com/assets/images/happy-light-6k-1.jpg,http://www.arthritissupplies.com/assets/images/happy-light-6k-1.jpg,"",12,183,"The HappyLight 6000 is a sunshine supplement light system that helps you alleviate symptoms associated with Seasonal Affective Disorder (S.A.D.), jet lag, shift work, fatigue and insomnia. A patented Verilux bulb activates natural mood enhancers, Circadian Rhythms, without exposing you to harmful UV rays or EMFs. Compact unit delivers therapy-strength Natural Spectrum light using exclusive Verilux Flicker-Elimination Technology.  At just 2 pounds and 12 inches tall, this ultra-portable unit makes it easy to get the nourishing light you need to brighten your mood, well-being, and thinking. Experience improved energy, mood and concentration naturally with HappyLight.     HappyLight 6000  Product Instructions 			HappyLight 6000 Sunshine Supplement Light System Specifications:									Dimensions:		12 inches high x 3.9 inches wide  x 5.6 inches deep.							Weight:		2 pounds.							Recommended Daily Use:		25 minutes 18 inches from light, 45 minutes 24 inches from light, 6 hours 36 inches from light.				","happylight 6000, verilux happylight 6000, sunshine indoors, sunshine light system, natural mood enhancer, portable sunshine light system, natural spectrum daylight, indoor daylight, sunlight simulator, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Full Spectrum Lighting,"Experience improved energy, health and mood naturally without artificial stimulants.","","","AEN370,AKT10",,,"","",,"","","","","","","","","","","","","","","","",""
CVX071,UV-C Sanitizing Furniture & Bed Vacuum,http://www.arthritissupplies.com/uv-c-sanitizing-furniture-bed-vacuum.html,129.95,"",http://www.arthritissupplies.com/assets/images/bed-vac.jpg,http://www.arthritissupplies.com/assets/images/bed-vac.jpg,"",12,183,"The CleanWave UV-C Sanitizing Furniture & Bed Vacuum eliminates odors and up to 99.9% of viruses (including H1N1), bacteria (including MRSA), germs, mold, bed bug, dust mite and flea eggs on household surfaces without harsh chemicals that can damage fabrics, upholstery and the environment.  CleanWave deodorizes and kills germs, bed bugs, dust mite and flea eggs on mattresses and bedding without damaging fabrics.  Tested by United States independent third party laboratories. CleanWave is proven to be a fast and effective sanitizer.  UV-C light is effective at killing bed bug eggs and bed bug nymphs. Testing has been performed by a United States independent third party laboratory using UV-C light against bed bug eggs and bed bug nymphs.  UV-C Sanitizing Furniture & Bed Vacuum Product Instructions 			UV-C Sanitizing Furniture & Bed Vacuum Specifications:									Warranty:		One year limited manufacturer warranty.							Body Length:		13” Long.							Body Width:		5.25”. 							Weight:		5.0 lbs.				","uv c sanitizing furniture and bed vacuum, uv c sanitizing furniture and bed vac, cleanwave uv c sanitizing furniture and bed vacuum, cleanwave sanitizing vac, cleanwave sanitizing vacuum, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Full Spectrum Lighting,"Kills germs, bed bugs, dust mite and flea eggs on mattresses and bedding without damaging fabrics.","","",ADM7920,,,"","",,"","","","","","","","","","","","","","","","",""
GC400P,Garden Seat Caddy,http://www.arthritissupplies.com/garden-seat-caddy.html,139.95,"",http://www.arthritissupplies.com/assets/images/GardenSeat.gif,http://www.arthritissupplies.com/assets/images/GardenSeat.gif,"",12,183,"The Garden Seat Caddy is for the passionate gardener. Perfect for yard work when kneeling is uncomfortable due to arthritis or other disability and a seated position is needed. The light weight but very strong design of this garden seat caddy makes this a great addition to any gardener’s tools. The Garden Seat Caddy also features a handy tray below the seat for keeping all your hand garden tools within easy reach.  This garden caddy includes rubber tires with metal wheels, not the plastic ones the competitors use.			Garden Seat Caddy Specifications:									Seat dimensions:		13-1/4"" L x 17"" L x 7-1/2"" H.							Tray dimensions:		17"" l x 15-1/2"" W x 3"" D.							Overall dimensions:		33"" L x 16"" W x 22"" H.							Weight:		30 lbs.							Weight capacity:		300 lbs.				","garden seat caddy, gardening caddy, caddy for gardening, gardening seat, chair, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, therapy utensils, tools, devices, aids","",942,"","","","","",2,"The Wright Stuff, Inc.","",Around the House,Arthritis Gardening Tools,Perfect for yard work when a seated position is needed.,"","",AJF77,,,"","",,"","","","","","","","","","","","","","","","",""
LBP450,Little Boost Platform,http://www.arthritissupplies.com/little-boost-platform.html,154.95,"",http://www.arthritissupplies.com/assets/images/little-boost-3.jpg,http://www.arthritissupplies.com/assets/images/little-boost-3.jpg,"",12,183,"The Little Boost Platform is an affordable alternative to a lift chair. The platform is a uniquely designed product to assist with the sit to stand movement for those who may struggle with standing. The little boost is a 3 inch high riser for your recliner chair. The security lip around the top and the rubber pads installed in each corner are safety features that help prevent your chair from moving or sliding. By elevating your chair on the device, your mobility and sense of independence will be enhanced.  The platform will fit almost all recliners and chairs up to a chair base of 27 inches x 27 inches. Measure your chair base to ensure your chair a proper fit. After your Little Boost Platform arrives at your home, set your chair on the platform and experience the difference. With your chair elevated 3 inches you will be able to stand up and sit down with a lot less effort and you will feel totally secure at the same time. Made in USA.			Little Boost Platform Specifications:									Construction:  		durable, recyclable ABS black plastic.							Weight: 		17 pounds. 							Weight capacity: 		400 pounds. 							Overall Dimensions:  		29 inches x 29 inches x 3.5 inches.				","little boost platform, mechanical chair alternative, chair riser, recliner riser, chair lifter, for people with, rheumatoid, osteoarthritis, elderly, seniors, handicap, disability, arthritis, arthritic, therapy, utensils, tools, devices, aids, products","",942,"","","","","",2,"The Wright Stuff, Inc.","",On the Move,"Sitting, Standing and Walking Aids",Helps you get up and down from your chair easier.,"","","ADT71120,ABH34345",,,"","",,"","","","","","","","","","","","","","","","",""
